0,0
0.0066,0.1297
0.0252,0.3762
0.0564,0.6246
0.1001,0.8744
0.1563,1.1239
0.2251,1.3737
0.3061,1.6233
0.3999,1.8729
0.5059,2.1224
0.6245,2.3719
0.7556,2.6214
0.8991,2.8709
1.0551,3.1203
1.2236,3.3696
1.4045,3.6188
1.5979,3.8679
1.8038,4.117
2.022,4.3659
2.2528,4.6146
2.4959,4.8633
2.7514,5.1117
3.0195,5.36
3.2999,5.6083
3.5927,5.8567
3.898,6.1055
4.2157,6.3551
4.5461,6.6064
4.889,6.8599
5.2448,7.1161
5.6135,7.3745
5.9899,7.5275
6.3557,7.3149
6.7091,7.0685
7.0501,6.8195
7.3785,6.5689
7.6945,6.3174
7.9977,6.0657
8.2885,5.8139
8.5665,5.5623
8.8321,5.3108
9.085,5.0595
9.3255,4.8083
9.5534,4.5572
9.7687,4.3063
9.9714,4.0556
10.1617,3.8049
10.3394,3.5542
10.5047,3.3036
10.6572,3.0531
10.7974,2.8028
10.9251,2.5523
11.0401,2.3019
11.1428,2.0515
11.2328,1.8012
11.3105,1.5507
11.3755,1.3002
11.4279,1.05
11.468,0.7997
11.4954,0.5492
11.5104,0.2986
