0,0
0.0066,0.1299
0.0252,0.3768
0.0565,0.6258
0.1003,0.8763
0.1566,1.1265
0.2256,1.3769
0.3068,1.6273
0.4008,1.8776
0.5071,2.128
0.626,2.3784
0.7575,2.6289
0.9014,2.8794
1.058,3.1301
1.227,3.3808
1.4085,3.6315
1.6026,3.8823
1.8093,4.1332
2.0284,4.3843
2.2603,4.6355
2.5046,4.8869
2.7615,5.1384
3.031,5.3901
3.3131,5.6418
3.6078,5.8934
3.915,6.1446
4.2347,6.3949
4.5669,6.6437
4.9114,6.8901
5.2681,7.1339
5.6368,7.3755
6.0124,7.5107
6.3766,7.2842
6.7281,7.0305
7.0672,6.7795
7.3936,6.5301
7.7078,6.2815
8.0093,6.0332
8.2987,5.785
8.5754,5.5366
8.8399,5.2881
9.0918,5.0394
9.3314,4.7906
9.5585,4.5415
9.7732,4.2924
9.9752,4.0432
10.165,3.7939
10.3422,3.5445
10.507,3.295
10.6592,3.0455
10.799,2.796
10.9264,2.5463
11.0412,2.2966
11.1436,2.0469
11.2334,1.7972
11.3109,1.5474
11.3758,1.2974
11.4281,1.0477
11.4681,0.7979
11.4955,0.5479
11.5104,0.2979
