0,0
-0.007,-0.1394
-0.0275,-0.4131
-0.0624,-0.6973
-0.1116,-0.9848
-0.1752,-1.273
-0.2533,-1.5627
-0.3462,-1.8545
-0.4536,-2.1495
-0.5758,-2.4467
-0.7132,-2.7471
-0.8659,-3.0523
-1.0339,-3.3617
-1.2177,-3.6757
-1.4174,-3.9955
-1.6334,-4.3198
-1.8659,-4.6495
-2.1151,-4.9836
-2.3812,-5.3202
-2.6639,-5.6571
-2.9633,-5.989
-3.2772,-6.276
-3.595,-6.3577
-3.9158,-6.4161
-4.2415,-6.5118
-4.5745,-6.6593
-4.917,-6.8521
-5.2686,-7.0321
-5.6277,-7.182
-5.9928,-7.3018
-6.3625,-7.3944
-6.7356,-7.4622
-7.1111,-7.5082
-7.4876,-7.5319
-7.8501,-7.2494
-8.1892,-6.7809
-8.5064,-6.3443
-8.8034,-5.9396
-9.0817,-5.5661
-9.3429,-5.2245
-9.589,-4.9236
-9.8244,-4.7071
-10.0528,-4.567
-10.2772,-4.4882
-10.5003,-4.4623
-10.7244,-4.4815
-10.9431,-4.3744
-11.1524,-4.1872
-11.3532,-4.016
-11.5455,-3.8457
-11.7293,-3.6735
-11.9041,-3.4973
-12.0699,-3.3173
-12.2267,-3.1326
-12.3738,-2.9422
-12.5111,-2.7477
-12.6387,-2.549
-12.7559,-2.3455
-12.8629,-2.1392
-12.9594,-1.9292
-13.0453,-1.7169
-13.1203,-1.5016
-13.1846,-1.2849
-13.2378,-1.0661
-13.2801,-0.8463
-13.3114,-0.6249
-13.3317,-0.402
-13.3406,-0.1778
